_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,human_relation,human_relation:confidence,human_relation_type,human_relation_type:confidence,documentid,gold,human_relation_gold,human_relation_gold_reason,human_relation_type_gold,human_relation_type_gold_reason,text
711485108,FALSE,finalized,3,4/29/15 17:14,Personal experience,1,Is prescibed for,0.6739,1627,FALSE,,,,,"feeling a little <font color=""red"">queasy</font>, waiting for that to settle before i take <font color=""blue"">diclofenac</font> .."
711485109,FALSE,finalized,3,4/29/15 20:19,Impersonal experience,1,Caused side effect,1,1628,FALSE,,,,,"The fat cells remain sensitive to the action of <font color=""blue"">insulin</font> for a longer time which makes <font color=""red"">weight gain</font> much easier."
711485110,FALSE,finalized,3,4/29/15 19:43,Impersonal experience,0.625,Is prescibed for,0.375,1629,FALSE,,,,,"She has been holding a <font color=""red"">fever</font> around 103 for 4 days now and has been off <font color=""blue"">diprivan</font> for over 48 hours but still has not woken up."
711485111,FALSE,finalized,3,4/30/15 6:08,Impersonal experience,0.6623,Caused side effect,0.6494,1630,FALSE,,,,,"Perhapsd it is worth mentioning this to your rheumatology team: I know that <font color=""red"">rashes</font> are a side effect of meth, read through the <font color=""blue"">humira</font> leaflet and see what that says."
711485112,FALSE,finalized,3,4/29/15 20:46,Personal experience,0.7,Caused side effect,1,1631,FALSE,,,,,"Since <font color=""blue"">rebif</font>, avonex, and betaseron are basically the same, they will probably give me the same <font color=""red"">chest pain</font> reaction and I don't want to go through that all over again."
711485113,FALSE,finalized,3,4/29/15 16:46,Impersonal experience,1,Caused side effect,1,1632,FALSE,,,,,"Pharmacy printouts may  warn you that <font color=""blue"">glucophage</font> a/k/a metformin can cause  <font color=""red"">muscle pain</font>, which is different from the potassium cramp kind."
711485114,FALSE,finalized,3,4/29/15 21:40,Impersonal experience,1,Caused side effect,1,1633,FALSE,,,,,"YES YES YES ~AD"" S and <font color=""blue"">SSRI</font>' S can and do cause <font color=""red"">hair loss</font>."
711485115,FALSE,finalized,3,4/29/15 19:01,Personal experience,1,Caused side effect,0.6379,1634,FALSE,,,,,"I was on a number of different treatments for acne for years as a teen, but the last straw was <font color=""blue"">tetracycline</font>, to which I quickly discovered I was severely <font color=""red"">allergic</font>."
711485116,FALSE,finalized,3,4/29/15 16:59,Personal experience,1,Was effective against,1,1635,FALSE,,,,,"2-3 months before my first <font color=""red"">UC</font> flare, I finished taking a <font color=""blue"">dose of Accutane</font> to clear up my acne so I would not have to use antibiotics."
711485117,FALSE,finalized,3,4/30/15 10:36,Impersonal experience,1,Caused side effect,1,1636,FALSE,,,,,"Unfortunately, <font color=""blue"">interferon</font> alfa treatment eases EMC symptoms in only about one half to two-thirds of patients, and the side effects include headaches, cognitive changes, irritability, and <font color=""red"">depression</font>."
711485118,FALSE,finalized,3,4/29/15 22:17,Personal experience,0.6809,Caused side effect,0.6809,1637,FALSE,,,,,"After <font color=""blue"">Strattera</font> failed me (<font color=""red"">difficulty urinating</font> side effect), I have just switched to Concerta -- 18 mg."
711485119,FALSE,finalized,3,4/29/15 17:24,Impersonal experience,1,Other,0.6923,1638,FALSE,,,,,"The delayed periods can happen because of hormonal imbalance, increased <font color=""red"">stress</font>, eating disorder, increased smoking, alcohol or <font color=""blue"">caffeine</font> use and medical conditions like PCOS, fibroid, polyps and endometriosis."
711485120,FALSE,finalized,3,4/29/15 16:41,Impersonal experience,0.6596,Caused side effect,0.6809,1639,FALSE,,,,,"Bruemmer and colleagues found that although mice lacking osteopontin became <font color=""red"">obese</font> when fed a high fat diet, they did not become as <font color=""blue"">insulin</font> resistant as normal mice fed the same diet..."
711485121,FALSE,finalized,3,4/29/15 22:40,Impersonal experience,1,Caused side effect,1,1640,FALSE,,,,,"""  Also, prescription <font color=""blue"">quinine</font> has been shown to cause rare but serious <font color=""red"">bleeding disorders</font> (it lowers platelet count which can cause a lot of other bad things to happen)."
711485122,FALSE,finalized,3,4/29/15 17:01,Question,0.6226,Caused side effect,1,1641,FALSE,,,,,"boonix					replied September 13th, 2006					  				    												    New to Lutera				    										    																		I have been taking <font color=""blue"">lutera</font> for two weeks now, and just wondered if anyone else has experienced similar side effects: overly emotional, <font color=""red"">acne</font>, weight gain?"
711485123,FALSE,finalized,3,4/29/15 21:06,Personal experience,0.3488,Other,0.3488,1642,FALSE,,,,,"I've read of plenty of people who took CHOP and <font color=""blue"">Rituxan</font> a year ago whose <font color=""red"">cancer</font> is progressing."
711485124,FALSE,finalized,3,4/30/15 8:18,Personal experience,1,Other,0.68,1643,FALSE,,,,,"Hey Twoduct-Talked to my pain doctor about <font color=""red"">celiac block</font> and <font color=""blue"">morphin</font> pump also."
711485125,FALSE,finalized,3,4/29/15 18:28,Personal experience,1,Caused side effect,1,1644,FALSE,,,,,"I found that many progestigens give me severe depression and anxiety, plus a host of unpleasant side effects (pain, <font color=""red"">dizziness</font>, nausea etc and a period that last 8 months from the <font color=""blue"">provera</font>!"
711485126,FALSE,finalized,3,4/29/15 19:49,Personal experience,1,Other,1,1645,FALSE,,,,,"My blood sugar levels go up consistently, despite <font color=""blue"">insulin</font> if I have a <font color=""red"">cold</font> or chest infection, even an infected nail can bring it up!"
711485127,FALSE,finalized,3,4/30/15 3:44,Personal experience,1,Caused side effect,1,1646,FALSE,,,,,"However, by the next day, I had severe cramps and <font color=""red"">diarrhea</font> and didn't attribute it to the removal of the <font color=""blue"">mirena</font> until I read other posts."
711485128,FALSE,finalized,3,4/30/15 10:18,Personal experience negated,0.6668,Caused side effect,1,1647,FALSE,,,,,"The main side effect from <font color=""blue"">fish oil</font> typically is intestinal discomfort and <font color=""red"">gas</font>, although I've never experienced any issues with taking it."
711485129,FALSE,finalized,3,4/29/15 17:12,Personal experience,1,Is prescibed for,0.68,1648,FALSE,,,,,"I was prescribed <font color=""blue"">Cipro</font> shortly before being diagnosed with <font color=""red"">MG</font>, so I well understand the risks of some of these meds."
711485130,FALSE,finalized,3,4/30/15 8:59,Impersonal experience,1,Caused side effect,1,1649,FALSE,,,,,"Cortizone will make you <font color=""red"">diabetic</font>, nerve block will be even worse, <font color=""blue"">Steroids</font> is not the solution."
711485131,FALSE,finalized,3,4/29/15 20:50,Personal experience,1,Caused side effect,0.6707,1650,FALSE,,,,,"Hello I am on Abilify, and <font color=""blue"">Celexa</font>, From what I understand about Abilify and from personal use, it will load you up with energy, one of the main side effects is <font color=""red"">weight loss</font>."
711485132,FALSE,finalized,3,4/29/15 16:46,Personal experience,1,Caused side effect,0.6739,1651,FALSE,,,,,"I have severe bone/joint pain, <font color=""red"">osteoporosis</font> (diagnosed since <font color=""blue"">Arimidex</font>)and hot flashes."
711485133,FALSE,finalized,3,4/29/15 22:19,Personal experience,1,Caused side effect,1,1652,FALSE,,,,,"Once again, ' Constipation/GERD' You see I had been taking <font color=""blue"">Prilosec</font> for GERD, which I had to stop because it caused me severe <font color=""red"">constipation</font>."
711485134,FALSE,finalized,3,4/29/15 22:15,Impersonal experience,0.66,Caused side effect,1,1653,FALSE,,,,,"Originally Posted by s2h													you may start to experience <font color=""red"">hot flashes</font> with that longer term <font color=""blue"">nolvadex</font> use..."
711485135,FALSE,finalized,3,4/30/15 7:54,Personal experience,1,Is prescibed for,0.657,1654,FALSE,,,,,"Plus, I just don't feel good - I was given <font color=""blue"">morphine</font> in the ER and sent some w/vicoden for the <font color=""red"">leg pain</font>."
711485136,FALSE,finalized,3,4/29/15 17:58,Impersonal experience,0.6327,Other,0.6939,1655,FALSE,,,,,"In some cases it then  overreacts and releases too much insulin and you get a ""mismatch"" between <font color=""blue"">insulin</font> and glucose in the bloodstream, resulting in <font color=""red"">hypoglycemia</font>."
711485137,FALSE,finalized,3,4/29/15 18:35,Impersonal experience,0.6875,Caused side effect,1,1656,FALSE,,,,,"Since the <font color=""blue"">narcotics</font> are so strong, tapering or a suboxone substitute sound's like a way out of this horrible <font color=""red"">addiction</font>."
711485138,FALSE,finalized,3,4/30/15 11:12,Personal experience,1,Caused side effect,1,1657,FALSE,,,,,"KikiMy last two surgery's I had the <font color=""blue"">morphine</font> pump it made me <font color=""red"">drowsy</font> and nausea."
711485139,FALSE,finalized,3,4/29/15 21:21,Personal experience,1,Is prescibed for,0.6604,1658,FALSE,,,,,"I ask because two weeks after diagnoses with Type 2, my doctor (because of <font color=""red"">diarrhea</font> problems) changed me from Metformin ER to <font color=""blue"">Glumetza</font> ER."
711485140,FALSE,finalized,3,4/29/15 17:40,Personal experience,1,Caused side effect,1,1659,FALSE,,,,,"Mark:  for me, i honestly feel like the <font color=""blue"">elavil</font> makes me have kind of a ""<font color=""red"">hangover</font>' and I feel more tired on it then without it."
711485141,FALSE,finalized,3,4/29/15 17:33,Personal experience,1,Caused side effect,1,1660,FALSE,,,,,"My last resort was <font color=""blue"">methotrexate</font>, which I had to stop due to elevated <font color=""red"">liver enzymes</font>."
711485142,FALSE,finalized,3,4/30/15 6:28,Personal experience,1,Caused side effect,1,1661,FALSE,,,,,"The <font color=""blue"">cytotec</font> caused a lot of <font color=""red"">cramping</font> (a little more than period cramping), but my doctor said that it was supposed to do that to help the cervix open to allow everything to pass."
711485143,FALSE,finalized,3,4/29/15 22:17,Personal experience,1,Other,0.6809,1662,FALSE,,,,,"I can't do any form of estrogen since I have <font color=""red"">blood clotting</font> issues so I went with the natural <font color=""blue"">progesterone cream</font> instead."
711485144,FALSE,finalized,3,4/29/15 19:37,Impersonal experience,1,Caused side effect,1,1663,FALSE,,,,,"If you do start <font color=""blue"">synthroid</font> you may notice increased energy or even <font color=""red"">nervousness</font> at first until your body adjusts to the higher level of hormone."
711485145,FALSE,finalized,3,4/29/15 22:00,Personal experience,1,Other,1,1664,FALSE,,,,,"HiyaWell i have only really got <font color=""red"">drunk</font> about 3 times in 2 months since being on <font color=""blue"">paxil</font>..."
711485146,FALSE,finalized,3,4/29/15 17:55,Impersonal experience,1,Is contraindicated in,0.6735,1665,FALSE,,,,,"Hmmm, well I do know it can be dangerous for <font color=""red"">diabetics</font> to take any kind of <font color=""blue"">steroids</font> because they can wreck havoc on one's blood sugar."
711485147,FALSE,finalized,3,4/30/15 6:41,Personal experience,1,Caused side effect,1,1666,FALSE,,,,,"PS: Vitamins are causing my <font color=""red"">constipation</font>, I had to stop my vitamins and got low hemoglobin, now I am back on the <font color=""blue"">vitamin</font> and back to being constipated..."
711485148,FALSE,finalized,3,4/29/15 17:53,Impersonal experience,1,Caused side effect,0.3652,1667,FALSE,,,,,"They usually tell you NOT to take <font color=""blue"">Advil</font> when you're on warfarin (coumadin) due to risk of <font color=""red"">bleeding</font>."
711485149,FALSE,finalized,3,4/29/15 20:36,Personal experience,1,Caused side effect,1,1668,FALSE,,,,,"She is still fairly healthy on <font color=""blue"">Tacrolimus</font> and Bactrim, with 2-3 episodes of <font color=""red"">diarrhea</font> a day and fecal incontinence every one to two days."
711485150,FALSE,finalized,3,4/29/15 16:59,Personal experience,1,Caused side effect,1,1669,FALSE,,,,,"I am on celexa which is related to <font color=""blue"">lexapro</font> and I have <font color=""red"">night sweats</font> every night."
711485151,FALSE,finalized,3,4/30/15 6:13,Impersonal experience,1,Caused side effect,1,1670,FALSE,,,,,"some people have bad reactions to any medication, but most of the 'worst' side effects with <font color=""blue"">mtx</font> are <font color=""red"">nausea</font> and hair thinning."
711485152,FALSE,finalized,3,4/30/15 10:42,Personal experience negated,0.6805,Caused side effect,1,1671,FALSE,,,,,"So I started taking <font color=""blue"">Minocycline</font> since last wednesday and I am feeling ok, I mean I did not get any <font color=""red"">itchy</font> or rash."
711485153,FALSE,finalized,3,4/29/15 18:15,Personal experience,1,Caused side effect,1,1672,FALSE,,,,,"I then came down with <font color=""red"">oral thrush</font> as the doctor said its from the <font color=""blue"">antibiotics</font> as I was on 6 weeks of them."
711485154,FALSE,finalized,3,4/29/15 17:04,Personal experience,1,Caused side effect,1,1673,FALSE,,,,,"I just went off of <font color=""blue"">Nuvaring</font> after almost three years of <font color=""red"">migraines</font> every month."
