disease name,other names,RX/OTC,drug,generic name,drug class,brand names,pregnancy label,CSA label
seizures,absence seizure|complex partial seizure|fits,rx,trileptal,oxcarbazepine,dibenzazepine-anticonvulsants,,c,n
seizures,absence seizure|complex partial seizure|fits,rx,phenobarbital,phenobarbital,barbiturate-anticonvulsants,solfoton|luminal,d,4
seizures,absence seizure|complex partial seizure|fits,rx,phenytoin,phenytoin,group-i-antiarrhythmics,,d,n
seizures,absence seizure|complex partial seizure|fits,rx,diazepam,diazepam,benzodiazepine-anticonvulsants,,d,4
seizures,absence seizure|complex partial seizure|fits,rx,zonisamide,zonisamide,carbonic-anhydrase-inhibitor-anticonvulsants,zonegran,c,n
seizures,absence seizure|complex partial seizure|fits,rx,oxcarbazepine,oxcarbazepine,dibenzazepine-anticonvulsants,oxtellar xr|trileptal,c,n
seizures,absence seizure|complex partial seizure|fits,rx,zonegran,zonisamide,carbonic-anhydrase-inhibitor-anticonvulsants,,c,n
seizures,absence seizure|complex partial seizure|fits,rx,keppra xr,levetiracetam,pyrrolidine-anticonvulsants,keppra|keppra xr|roweepra|spritam,c,n
seizures,absence seizure|complex partial seizure|fits,rx,valium,diazepam,benzodiazepine-anticonvulsants,,d,4
seizures,absence seizure|complex partial seizure|fits,rx,topiramate,topiramate,carbonic-anhydrase-inhibitor-anticonvulsants,qudexy xr sprinkle|topamax|topamax sprinkle|trokendi xr|topiragen,d,n
seizures,absence seizure|complex partial seizure|fits,rx,diastat,diazepam rectal gel,benzodiazepine-anticonvulsants,diastat|diastat acudial,d,4
seizures,absence seizure|complex partial seizure|fits,rx,valproic acid,valproic acid,fatty-acid-derivative-anticonvulsants,depakene|valproate sodium|depacon|stavzor,d,n
seizures,absence seizure|complex partial seizure|fits,rx,mysoline,primidone,barbiturate-anticonvulsants,mysoline,n,n
seizures,absence seizure|complex partial seizure|fits,rx,topamax,topiramate,carbonic-anhydrase-inhibitor-anticonvulsants,,d,n
seizures,absence seizure|complex partial seizure|fits,rx,aptiom,eslicarbazepine,dibenzazepine-anticonvulsants,,c,n
seizures,absence seizure|complex partial seizure|fits,rx,primidone,primidone,barbiturate-anticonvulsants,mysoline,n,n
seizures,absence seizure|complex partial seizure|fits,rx,zarontin,ethosuximide,succinimide-anticonvulsants,zarontin,n,n
seizures,absence seizure|complex partial seizure|fits,rx,gabitril,tiagabine,gamma-aminobutyric-acid-reuptake-inhibitors,gabitril,c,n
seizures,absence seizure|complex partial seizure|fits,rx,phenytoin sodium,,group-i-antiarrhythmics,,d,n
seizures,absence seizure|complex partial seizure|fits,rx,diastat acudial,diazepam rectal,benzodiazepine-anticonvulsants,diastat acudial|diastat pediatric,d,4
seizures,absence seizure|complex partial seizure|fits,rx,diazepam intensol,diazepam oral concentrate,benzodiazepine-anticonvulsants,diazepam intensol,d,4
sepsis,,rx,vancomycin,vancomycin,glycopeptide-antibiotics,,c,n
sepsis,,rx,ceftriaxone,ceftriaxone,third-generation-cephalosporins,rocephin|rocephin im convenience kit|rocephin add-vantage,b,n
sepsis,,rx,vancocin,vancomycin capsules,glycopeptide-antibiotics,vancocin,c,n
sepsis,,rx,ceftin,cefuroxime,second-generation-cephalosporins,,b,n
sepsis,,rx,cefuroxime,cefuroxime,second-generation-cephalosporins,ceftin|kefurox|zinacef|zinacef add-vantage|zinacef twistvial,b,n
sepsis,,rx,ceftazidime,ceftazidime injection,third-generation-cephalosporins,fortaz|tazicef|tazidime|tazicef novaplus|tazicef add-vantage|fortaz add-vantage|fortaz twistvial|ceptaz|tazidime|tazicef novaplus|tazicef add-vantage|fortaz add-vantage|fortaz twistvial,b,n
sepsis,,rx,cefotaxime,cefotaxime,third-generation-cephalosporins,claforan|claforan add-vantage,b,n
sepsis,,rx,tobramycin,tobramycin,aminoglycosides,tobramycin sulfate add-vantage,d,n
sepsis,,rx,zinacef,cefuroxime injection,second-generation-cephalosporins,zinacef,b,n
sepsis,,rx,fortaz,ceftazidime injection,third-generation-cephalosporins,fortaz|tazicef,b,n
sepsis,,rx,vancocin hcl,vancomycin,glycopeptide-antibiotics,,c,n
sepsis,,rx,claforan,cefotaxime,third-generation-cephalosporins,claforan,b,n
sepsis,,rx,tazicef,ceftazidime injection,third-generation-cephalosporins,fortaz|tazicef,b,n
sepsis,,rx,tobi,tobramycin,aminoglycosides,bethkis|kitabis pak|tobi|tobi podhaler,d,n
sepsis,,rx,vancocin hcl pulvules,vancomycin,glycopeptide-antibiotics,first-vancomycin 25|first-vancomycin 50|vancocin hcl pulvules,c,n
sepsis,,rx,filgrastim,filgrastim,colony-stimulating-factors,neupogen|neupogen singleject|nivestym|zarxio,c,n
septicemia,,rx,cilastatin|imipenem,imipenem/cilastatin,carbapenems,primaxin iv|primaxin im|primaxin iv add-vantage,c,n
septicemia,,rx,ceftazidime,ceftazidime injection,third-generation-cephalosporins,fortaz|tazicef|tazidime|tazicef novaplus|tazicef add-vantage|fortaz add-vantage|fortaz twistvial|ceptaz|tazidime|tazicef novaplus|tazicef add-vantage|fortaz add-vantage|fortaz twistvial,b,n
septicemia,,rx,ceftriaxone,ceftriaxone,third-generation-cephalosporins,rocephin|rocephin im convenience kit|rocephin add-vantage,b,n
septicemia,,rx,cefotaxime,cefotaxime,third-generation-cephalosporins,claforan|claforan add-vantage,b,n
septicemia,,rx,piperacillin,piperacillin,antipseudomonal-penicillins,,b,n
septicemia,,rx,primaxin iv,imipenem/cilastatin,carbapenems,primaxin iv,c,n
septicemia,,rx,oxacillin,oxacillin,penicillinase-resistant-penicillins,oxacillin sodium add-vantage,b,n
septicemia,,rx,cefazolin,cefazolin,first-generation-cephalosporins,ancef|kefzol,b,n
septicemia,,rx,fortaz,ceftazidime injection,third-generation-cephalosporins,fortaz|tazicef,b,n
septicemia,,rx,ampicillin,ampicillin,aminopenicillins,,b,n
septicemia,,rx,claforan,cefotaxime,third-generation-cephalosporins,claforan,b,n
septicemia,,rx,bactocill,oxacillin sodium,penicillinase-resistant-penicillins,,b,n
septicemia,,rx,tazicef,ceftazidime injection,third-generation-cephalosporins,fortaz|tazicef,b,n
septicemia,,rx,cefoxitin,cefoxitin,second-generation-cephalosporins,mefoxin,b,n
septicemia,,rx,penicillin g potassium,penicillin g potassium,natural-penicillins,pfizerpen,b,n
septicemia,,rx,pfizerpen,penicillin g potassium,natural-penicillins,pfizerpen,b,n
septicemia,,rx,penicillin g sodium,penicillin g sodium,natural-penicillins,,b,n
serosal cavity neoplastic disease,,rx,tepadina,thiotepa,alkylating-agents,tepadina,d,n
serosal cavity neoplastic disease,,rx,thiotepa,thiotepa,alkylating-agents,thioplex|tepadina,d,n
serum sickness,,rx,corticotropin,corticotropin,corticotropin,acthar gel|h.p.|acthar|acthar gel|h.p.|acth gel|acth-80|acth-40 hp,c,n
serum sickness,,rx,acthar,corticotropin,corticotropin,acthar,c,n
serum sickness,,rx,h.p. acthar gel,corticotropin,corticotropin,acthar gel|h.p.,c,n
severe mood dysregulation,smd,rx,risperidone,risperidone,atypical-antipsychotics,,c,n
severe mood dysregulation,smd,rx,citalopram,citalopram,ssri-antidepressants,,c,n
severe mood dysregulation,smd,rx,methylphenidate,methylphenidate transdermal,cns-stimulants,,c,2
sexual dysfunction ssri induced,antidepressant-induced sexual dysfunction|ssri sexual dysfunction,rx,viagra,sildenafil,impotence-agents,,b,n
sexual dysfunction ssri induced,antidepressant-induced sexual dysfunction|ssri sexual dysfunction,rx,buspirone,buspirone,miscellaneous-anxiolytics-sedatives-and-hypnotics,,b,n
sexual dysfunction ssri induced,antidepressant-induced sexual dysfunction|ssri sexual dysfunction,rx,sildenafil,sildenafil,agents-pulmonary-hypertension,,b,n
sexual dysfunction ssri induced,antidepressant-induced sexual dysfunction|ssri sexual dysfunction,rx,bupropion,bupropion,miscellaneous-antidepressants,,c,n
sexual dysfunction ssri induced,antidepressant-induced sexual dysfunction|ssri sexual dysfunction,rx,dextroamphetamine,dextroamphetamine,cns-stimulants,dexedrine spansule|procentra|zenzedi|dexedrine|dextrostat|liquadd,c,2
sexual dysfunction ssri induced,antidepressant-induced sexual dysfunction|ssri sexual dysfunction,rx,cyproheptadine,cyproheptadine,antihistamines,periactin,b,n
sexual dysfunction ssri induced,antidepressant-induced sexual dysfunction|ssri sexual dysfunction,rx,amantadine,amantadine,adamantane-antivirals,gocovri|osmolex er|symmetrel,c,n
shift work sleep disorder,,rx,provigil,modafinil,cns-stimulants,,c,4
shift work sleep disorder,,rx,nuvigil,armodafinil,cns-stimulants,,c,4
shift work sleep disorder,,rx,modafinil,modafinil,cns-stimulants,provigil,c,4
shift work sleep disorder,,rx,armodafinil,armodafinil,cns-stimulants,nuvigil,c,4
shigellosis,,rx,ciprofloxacin,ciprofloxacin,quinolones,,c,n
shigellosis,,rx,bactrim ds,sulfamethoxazole/trimethoprim tablets,sulfonamides,bactrim|bactrim ds,d,n
shigellosis,,rx,sulfamethoxazole|trimethoprim,sulfamethoxazole/trimethoprim,sulfonamides,bactrim|bactrim ds|bactrim i.v.|septra i.v.|smz-tmp ds|sulfatrim pediatric|sulfatrim|bethaprim|cotrim|uroplus|uroplus ds|cotrim ds|bactrim pediatric|bethaprim pediatric|sulfatrim suspension|cotrim pediatric|septra ds|septra|sulfatrim|bethaprim|cotrim|uroplus|uroplus ds|cotrim ds|bactrim pediatric|bethaprim pediatric|sulfatrim suspension|cotrim pediatric|septra ds,d,n
shigellosis,,rx,bactrim,sulfamethoxazole/trimethoprim,sulfonamides,,d,n
shigellosis,,rx,cipro,ciprofloxacin,quinolones,,c,n
shigellosis,,rx,co-trimoxazole,,sulfonamides,,d,n
shigellosis,,rx,ceftriaxone,ceftriaxone,third-generation-cephalosporins,rocephin|rocephin im convenience kit|rocephin add-vantage,b,n
shigellosis,,rx,ampicillin,ampicillin,aminopenicillins,,b,n
shigellosis,,rx,cipro xr,,quinolones,,c,n
shigellosis,,rx,floxin,ofloxacin,quinolones,,c,n
shigellosis,,rx,ofloxacin,ofloxacin,quinolones,floxin|floxin i.v.,c,n
shigellosis,,rx,septra,sulfamethoxazole/trimethoprim,sulfonamides,,d,n
shigellosis,,rx,cipro i.v.,ciprofloxacin,quinolones,cipro i.v.,c,n
shigellosis,,rx,septra ds,sulfamethoxazole/trimethoprim,sulfonamides,,d,n
shigellosis,,rx,sulfatrim pediatric,sulfamethoxazole/trimethoprim,sulfonamides,,d,n
shock,,rx,dopamine,dopamine,catecholamines,,c,n
shock,,rx/otc,adrenalin,epinephrine injection,adrenergic-bronchodilators,adrenalin|auvi-q|epinephrinesnap-ems|epinephrinesnap-v|epipen 2-pak|epipen jr 2-pak|episnap|symjepi,c,n
shock,,rx,norepinephrine,norepinephrine,catecholamines,levophed|levophed bitartrate,c,n
shock,,rx/otc,epinephrine,epinephrine injection,adrenergic-bronchodilators,adrenalin|auvi-q|epinephrinesnap-ems|epinephrinesnap-v|epipen 2-pak|epipen jr 2-pak|episnap|symjepi,c,n
shock,,rx,hydrocortisone,hydrocortisone,glucocorticoids,cortef,c,n
shock,,rx,dobutamine,dobutamine,cardiac-stressing-agents,dobutrex,b,n
shock,,rx,levophed,norepinephrine,catecholamines,levophed,c,n
shock,,rx,methylprednisolone,methylprednisolone,glucocorticoids,,c,n
shock,,rx,dexamethasone,dexamethasone,glucocorticoids,,c,n
shock,,rx,cortef,hydrocortisone,glucocorticoids,cortef,c,n
shock,,rx,dobutrex,dobutamine,cardiac-stressing-agents,dobutrex,b,n
shock,,rx,solu-medrol,methylprednisolone,glucocorticoids,a-methapred|depo-medrol|solu-medrol,c,n
shock,,rx,dexamethasone intensol,dexamethasone,glucocorticoids,baycadron|dexamethasone intensol|dexpak 10 day taperpak|dexpak 13 daytaperpak|dexpak 6 daytaperpak,c,n
shock,,rx/otc,adrenaclick,epinephrine,adrenergic-bronchodilators,,c,n
shock,,rx,medrol,methylprednisolone,glucocorticoids,medrol|medrol dosepak|methylprednisolone dose pack,c,n
shock,,rx,solu-cortef,hydrocortisone,glucocorticoids,solu-cortef,c,n
shock,,rx,albumin human,albumin,plasma-expanders,albuked|albuminar-25|alburx|albutein|buminate|flexbumin|human albumin grifols|kedbumin|plasbumin-25|plasbumin-5|albumarc|albunex|plasbumin-20|albumin-alpine|plasbumin-25|albuked 5|albuminex|albuked 25|albuminar-5|albumarc|albunex|plasbumin-20|albumin-alpine|plasbumin-25 (low aluminum)|albuked 5|albuminex|albuked 25,c,n
shock,,rx/otc,phenylephrine,phenylephrine,decongestants,nasop|sudafed pe|sudogest pe|ah-chew d|despec-sf|biorphen|lusonal|sudafed pe quick dissolve|sudafed pe extra strength|triaminic thin strips nasal congestion|triaminic toddler congestion thin strips|nasop12|dimetapp cold drops|triaminic thin strips cold|triaminic thin strips infant decongestant|dimetapp children's cold|allergy|phenyl-t|pediacare children's decongestant|sudafed pe children's nasal decongestant|vazculep|sudafed pe congestion|neo-synephrine|ah-chew d|despec-sf|biorphen|lusonal|sudafed pe quick dissolve|sudafed pe extra strength|triaminic thin strips nasal congestion|triaminic toddler congestion thin strips|nasop12|dimetapp cold drops|triaminic thin strips cold|triaminic thin strips infant decongestant|dimetapp children's cold|allergy|phenyl-t|pediacare children's decongestant|sudafed pe children's nasal decongestant|vazculep|sudafed pe congestion,c,n
shock,,rx/otc,adrenalin chloride,epinephrine,adrenergic-bronchodilators,,c,n
shock,,rx,depo-medrol,methylprednisolone,glucocorticoids,a-methapred|depo-medrol|solu-medrol,c,n
shock,,rx,medrol dosepak,methylprednisolone,glucocorticoids,medrol|medrol dosepak|methylprednisolone dose pack,c,n
shock,,rx,isuprel,isoproterenol,adrenergic-bronchodilators,isuprel,c,n
shock,,rx,methylprednisolone dose pack,methylprednisolone,glucocorticoids,medrol|medrol dosepak|methylprednisolone dose pack,c,n
shock,,rx,dexpak taperpak,dexamethasone,glucocorticoids,baycadron|dexamethasone intensol|dexpak 10 day taperpak|dexpak 13 daytaperpak|dexpak 6 daytaperpak,c,n
shock,,rx,albuminar-25,albumin,plasma-expanders,albuked|albuminar-25|alburx|albutein|buminate|flexbumin|human albumin grifols|kedbumin|plasbumin-25|plasbumin-5,c,n
short bowel syndrome,,rx,glutamine,glutamine,nutraceutical-products,glutasolve|nutrestore|sympt-x glutamine,c,n
short bowel syndrome,,rx,gattex,teduglutide,miscellaneous-gi-agents,,b,n
short bowel syndrome,,rx,zorbtive,somatropin,growth-hormones,,c,n
short bowel syndrome,,rx,teduglutide,teduglutide,miscellaneous-gi-agents,gattex,b,n
short bowel syndrome,,rx,somatropin,somatropin,growth-hormones,genotropin|humatrope|norditropin flexpro pen|nutropin aq nuspin 10|omnitrope|saizen|serostim|zomacton|zorbtive|norditropin|nutropin aq|nutropin depot|norditropin cartridge|genotropin miniquick|tev-tropin|norditropin nordiflex pen|saizen click-easy|omnitrope pen 5 cartridge|humatropen|omnitrope pen 10 cartridge|nutropin aq pen 20 cartridge|nutropin aq pen 10 cartridge|nutropin aq nuspin 5|nutropin aq nuspin 20|saizen kit|nutropin|norditropin|nutropin aq|nutropin depot|norditropin cartridge|genotropin miniquick|tev-tropin|norditropin nordiflex pen|saizen click-easy|omnitrope pen 5 cartridge|humatropen|omnitrope pen 10 cartridge|nutropin aq pen 20 cartridge|nutropin aq pen 10 cartridge|nutropin aq nuspin 5|nutropin aq nuspin 20|saizen kit,c,n
short bowel syndrome,,rx,glutasolve,glutamine,nutraceutical-products,glutasolve|nutrestore|sympt-x glutamine,c,n
short stature for age,,rx,genotropin,somatropin,growth-hormones,genotropin|humatrope|norditropin flexpro pen|nutropin aq nuspin 10|omnitrope|saizen|serostim|zomacton|zorbtive,c,n
short stature for age,,rx,omnitrope,somatropin,growth-hormones,,c,n
short stature for age,,rx,humatrope,somatropin,growth-hormones,genotropin|humatrope|norditropin flexpro pen|nutropin aq nuspin 10|omnitrope|saizen|serostim|zomacton|zorbtive,c,n
short stature for age,,rx,somatropin,somatropin,growth-hormones,genotropin|humatrope|norditropin flexpro pen|nutropin aq nuspin 10|omnitrope|saizen|serostim|zomacton|zorbtive|norditropin|nutropin aq|nutropin depot|norditropin cartridge|genotropin miniquick|tev-tropin|norditropin nordiflex pen|saizen click-easy|omnitrope pen 5 cartridge|humatropen|omnitrope pen 10 cartridge|nutropin aq pen 20 cartridge|nutropin aq pen 10 cartridge|nutropin aq nuspin 5|nutropin aq nuspin 20|saizen kit|nutropin|norditropin|nutropin aq|nutropin depot|norditropin cartridge|genotropin miniquick|tev-tropin|norditropin nordiflex pen|saizen click-easy|omnitrope pen 5 cartridge|humatropen|omnitrope pen 10 cartridge|nutropin aq pen 20 cartridge|nutropin aq pen 10 cartridge|nutropin aq nuspin 5|nutropin aq nuspin 20|saizen kit,c,n
short stature for age,,rx,norditropin flexpro,somatropin,growth-hormones,genotropin|humatrope|norditropin flexpro pen|nutropin aq nuspin 10|omnitrope|saizen|serostim|zomacton|zorbtive,c,n
short stature for age,,rx,saizen,somatropin,growth-hormones,genotropin|humatrope|norditropin flexpro pen|nutropin aq nuspin 10|omnitrope|saizen|serostim|zomacton|zorbtive,c,n
short stature for age,,rx,nutropin,somatropin|mammalian derived,growth-hormones,,c,n
short stature for age,,rx,nutropin aq,somatropin,growth-hormones,genotropin|humatrope|norditropin flexpro pen|nutropin aq nuspin 10|omnitrope|saizen|serostim|zomacton|zorbtive,c,n
short stature for age,,rx,zomacton,somatropin,growth-hormones,genotropin|humatrope|norditropin flexpro pen|nutropin aq nuspin 10|omnitrope|saizen|serostim|zomacton|zorbtive,c,n
shunt infection,,rx,vancomycin,vancomycin,glycopeptide-antibiotics,,c,n
shunt infection,,rx,vancocin,vancomycin capsules,glycopeptide-antibiotics,vancocin,c,n
shunt infection,,rx,vancocin hcl pulvules,vancomycin,glycopeptide-antibiotics,first-vancomycin 25|first-vancomycin 50|vancocin hcl pulvules,c,n
shunt infection,,rx,tobi,tobramycin,aminoglycosides,bethkis|kitabis pak|tobi|tobi podhaler,d,n
shunt infection,,rx,tobramycin,tobramycin,aminoglycosides,tobramycin sulfate add-vantage,d,n
shunt infection,,rx,vancocin hcl,vancomycin,glycopeptide-antibiotics,,c,n
siadh,,rx,demeclocycline,demeclocycline,tetracyclines,declomycin,d,n
siadh,,rx,declomycin,demeclocycline,tetracyclines,declomycin,d,n
siadh,,rx,vaprisol,conivaptan,vasopressin-antagonists,,c,n
siadh,,rx,conivaptan,conivaptan,vasopressin-antagonists,vaprisol,c,n
sialorrhea,,rx,xeomin,incobotulinumtoxina,skeletal-muscle-relaxants,,c,n
sialorrhea,,rx,incobotulinumtoxina,incobotulinumtoxina,skeletal-muscle-relaxants,xeomin,c,n
sialorrhea,,rx,myobloc,rimabotulinumtoxinb,skeletal-muscle-relaxants,myobloc,c,n
sialorrhea,,rx,rimabotulinumtoxinb,rimabotulinumtoxinb,skeletal-muscle-relaxants,myobloc,c,n
sickle cell anemia,hb ss|hemoglobin ss disease|sickle cell anemia|sickle cell disease,rx,hydroxyurea,hydroxyurea,antimetabolites,droxia|hydrea|mylocel|siklos,d,n
sickle cell anemia,hb ss|hemoglobin ss disease|sickle cell anemia|sickle cell disease,rx,hydrea,hydroxyurea,antimetabolites,droxia|hydrea|mylocel|siklos,d,n
sickle cell anemia,hb ss|hemoglobin ss disease|sickle cell anemia|sickle cell disease,rx/otc,vitamin e,vitamin e|tocopherol alpha,vitamins,,c,n
sickle cell anemia,hb ss|hemoglobin ss disease|sickle cell anemia|sickle cell disease,rx,droxia,hydroxyurea,antimetabolites,droxia|hydrea|mylocel|siklos,d,n
sickle cell anemia,hb ss|hemoglobin ss disease|sickle cell anemia|sickle cell disease,rx,glutamine,glutamine,nutraceutical-products,glutasolve|nutrestore|sympt-x glutamine,c,n
sickle cell anemia,hb ss|hemoglobin ss disease|sickle cell anemia|sickle cell disease,rx,endari,glutamine powder,nutraceutical-products,endari,c,n
sickle cell anemia,hb ss|hemoglobin ss disease|sickle cell anemia|sickle cell disease,rx/otc,aquasol e,vitamin e,vitamins,aqua-e|aquasol e|aquavite-e|aqueous vitamin e|e-400 clear,c,n
