,disease name,other names,RX/OTC,drug,generic name,drug class,brand names,pregnancy label,CSA label,cui_from_generic,cui_from_brand,cui_combined_gen_brand,rxnorms_from_CUI
14881,vitamin d deficiency,,rx/otc,bprotected pedia d-vite,cholecalciferol drops,vitamins,aqueous vitamin d|bio-d-mulsion|bio-d-mulsion forte|bprotected pedia d-vite|d-vi-sol|d-vita,c,n,,,,
14882,vitamin d deficiency,,rx/otc,calcidol,ergocalciferol,vitamins,calcidol|calciferol|drisdol|vitamin d2,c,n,C0014695|C2700257,,C0014695|C2700257,
14883,vitamin d deficiency,,rx/otc,d3-5,cholecalciferol capsules/tablets,vitamins,d-3-5|d3 super strength|d3-50|decara|delta d3|dialyvite vitamin d3 max|pronutrients vitamin d3|dialyvite vitamin d 5000|dialyvite vitamin d3 max|pronutrients vitamin d3,c,n,,,,
14884,vitamin d deficiency,,rx/otc,ddrops,cholecalciferol,vitamins,carlson d|ddrops|decara|enfamil d-vi-sol|replesta|thera-d 2000|upspringbaby d|vitamin d3|vitamin d3,c,n,C0523979,,C0523979,carboxymethylcellulose
14885,vitamin d deficiency,,rx/otc,decara,cholecalciferol,vitamins,carlson d|ddrops|decara|enfamil d-vi-sol|replesta|thera-d 2000|upspringbaby d|vitamin d3|vitamin d3,c,n,C0523979,,C0523979,carboxymethylcellulose
14886,vitamin d deficiency,,rx/otc,delta d3,cholecalciferol capsules/tablets,vitamins,d-3-5|d3 super strength|d3-50|decara|delta d3|dialyvite vitamin d3 max|pronutrients vitamin d3|dialyvite vitamin d 5000|dialyvite vitamin d3 max|pronutrients vitamin d3,c,n,,,,
14887,vitamin d deficiency,,rx/otc,replesta nx,cholecalciferol wafer,vitamins,replesta|replesta nx,c,n,C2920406,,C2920406,
14888,vitamin d deficiency,,rx/otc,upspringbaby d,cholecalciferol,vitamins,carlson d|ddrops|decara|enfamil d-vi-sol|replesta|thera-d 2000|upspringbaby d|vitamin d3|vitamin d3,c,n,C0523979,,C0523979,carboxymethylcellulose
14889,vitamin d insufficiency,,rx/otc,vitamin d3,cholecalciferol,vitamins,carlson d|ddrops|decara|enfamil d-vi-sol|replesta|thera-d 2000|upspringbaby d|vitamin d3|vitamin d3,c,n,C0523979,,C0523979,carboxymethylcellulose
14890,vitamin d insufficiency,,rx/otc,cholecalciferol,,vitamins,,c,n,C1272460|C1705112,C1272460|C1705112,C1272460|C1705112|C1272460|C1705112,
14891,vitamin d insufficiency,,rx/otc,replesta,cholecalciferol,vitamins,carlson d|ddrops|decara|enfamil d-vi-sol|replesta|thera-d 2000|upspringbaby d|vitamin d3|vitamin d3,c,n,C0523979,,C0523979,carboxymethylcellulose
14892,vitamin d insufficiency,,rx/otc,carlson d,cholecalciferol,vitamins,carlson d|ddrops|decara|enfamil d-vi-sol|replesta|thera-d 2000|upspringbaby d|vitamin d3|vitamin d3,c,n,C0523979,,C0523979,carboxymethylcellulose
14893,vitamin d insufficiency,,rx/otc,d3-50,cholecalciferol capsules/tablets,vitamins,d-3-5|d3 super strength|d3-50|decara|delta d3|dialyvite vitamin d3 max|pronutrients vitamin d3|dialyvite vitamin d 5000|dialyvite vitamin d3 max|pronutrients vitamin d3,c,n,,,,
14894,vitamin d insufficiency,,rx/otc,ddrops,cholecalciferol,vitamins,carlson d|ddrops|decara|enfamil d-vi-sol|replesta|thera-d 2000|upspringbaby d|vitamin d3|vitamin d3,c,n,C0523979,,C0523979,carboxymethylcellulose
14895,vitamin d insufficiency,,rx/otc,enfamil d-vi-sol,cholecalciferol,vitamins,carlson d|ddrops|decara|enfamil d-vi-sol|replesta|thera-d 2000|upspringbaby d|vitamin d3|vitamin d3,c,n,C0523979,,C0523979,carboxymethylcellulose
14896,vitamin d insufficiency,,rx/otc,thera-d 2000,cholecalciferol,vitamins,carlson d|ddrops|decara|enfamil d-vi-sol|replesta|thera-d 2000|upspringbaby d|vitamin d3|vitamin d3,c,n,C0523979,,C0523979,carboxymethylcellulose
14897,vitamin d insufficiency,,rx/otc,d3-5,cholecalciferol capsules/tablets,vitamins,d-3-5|d3 super strength|d3-50|decara|delta d3|dialyvite vitamin d3 max|pronutrients vitamin d3|dialyvite vitamin d 5000|dialyvite vitamin d3 max|pronutrients vitamin d3,c,n,,,,
14898,vitamin d insufficiency,,rx/otc,delta d3,cholecalciferol capsules/tablets,vitamins,d-3-5|d3 super strength|d3-50|decara|delta d3|dialyvite vitamin d3 max|pronutrients vitamin d3|dialyvite vitamin d 5000|dialyvite vitamin d3 max|pronutrients vitamin d3,c,n,,,,
14899,vitamin e deficiency,,rx/otc,vitamin e,vitamin e|tocopherol alpha,vitamins,,c,n,,C1272460|C1705112,C1272460|C1705112,
14900,vitamin e deficiency,,rx/otc,e-400 clear,vitamin e,vitamins,aqua-e|aquasol e|aquavite-e|aqueous vitamin e|e-400 clear,c,n,C0042874|C1142098,,C0042874|C1142098,
14901,vitamin e deficiency,,rx/otc,e-600,vitamin e,vitamins,,c,n,C0042874|C1142098,C1272460|C1705112,C0042874|C1142098|C1272460|C1705112,
14902,vitamin e deficiency,,rx/otc,aquasol e,vitamin e,vitamins,aqua-e|aquasol e|aquavite-e|aqueous vitamin e|e-400 clear,c,n,C0042874|C1142098,,C0042874|C1142098,
14903,vitamin e deficiency,,rx/otc,alpha e,vitamin e,vitamins,,c,n,C0042874|C1142098,C1272460|C1705112,C0042874|C1142098|C1272460|C1705112,
14904,vitamin e deficiency,,rx/otc,aquavite-e,vitamin e,vitamins,aqua-e|aquasol e|aquavite-e|aqueous vitamin e|e-400 clear,c,n,C0042874|C1142098,,C0042874|C1142098,
14905,vitamin e deficiency,,rx/otc,e-gems,vitamin e,vitamins,,c,n,C0042874|C1142098,C1272460|C1705112,C0042874|C1142098|C1272460|C1705112,
14906,vitamin e deficiency,,rx/otc,e pherol,vitamin e capsules/tablets,vitamins,alph-e|alph-e-mixed|alph-e-mixed 1000|e-400|e-400-clear|e-max-1000|e-pherol|formula e 400|natural vitamin e|nutr-e-sol|vita-plus e|e-400-mixed|e-max-1000|e-pherol|formula e 400|natural vitamin e|nutr-e-sol|vita-plus e,c,n,,,,
14907,vitamin e deficiency,,rx/otc,aqua gem-e,vitamin e,vitamins,,c,n,C0042874|C1142098,C1272460|C1705112,C0042874|C1142098|C1272460|C1705112,
14908,vitamin e deficiency,,rx/otc,e-max-1000,vitamin e capsules/tablets,vitamins,alph-e|alph-e-mixed|alph-e-mixed 1000|e-400|e-400-clear|e-max-1000|e-pherol|formula e 400|natural vitamin e|nutr-e-sol|vita-plus e|e-400-mixed|e-max-1000|e-pherol|formula e 400|natural vitamin e|nutr-e-sol|vita-plus e,c,n,,,,
14909,vitamin e deficiency,,rx/otc,aqua-e,vitamin e,vitamins,aqua-e|aquasol e|aquavite-e|aqueous vitamin e|e-400 clear,c,n,C0042874|C1142098,,C0042874|C1142098,
14910,vitamin k deficiency,,rx/otc,phytonadione,phytonadione,anticoagulant-reversal-agents,aquamephyton|konakion|mephyton|vitamin k1,c,n,C0031862,,C0031862,nifurzide
14911,vitamin k deficiency,,rx/otc,vitamin k1,,anticoagulant-reversal-agents,,c,n,C1272460|C1705112,C1272460|C1705112,C1272460|C1705112|C1272460|C1705112,
14912,vitamin k deficiency,,rx/otc,mephyton,phytonadione tablets,anticoagulant-reversal-agents,mephyton,c,n,,C0721675,C0721675,
14913,vitamin k deficiency,,rx/otc,aquamephyton,phytonadione,anticoagulant-reversal-agents,,c,n,C0031862,C1272460|C1705112,C0031862|C1272460|C1705112,nifurzide
14914,vitamin mineral supplementation during pregnancy lactation,,rx/otc,prenatal multivitamins,prenatal multivitamins,iron-products,vynatal f.a.|zenate|pramilet fa|stuartnatal plus|natalins rx|norlac rx|neo-forte|mynatal|zenate advanced formula|prenatal mr 90|o-cal-fa|equi-natal plus|pan ob forte|hi-nate 90|lactocal-f|maternity-90|prenazyme 1+1|pre-h-cal|femnatal|vynatal 1 plus 1|par-f|maternity|niferex pn forte|prenavite|mynatal pn|obnate 90|maternal 90|mynatal rx|precare|natarex|ternamar|aminatal plus|elemental iron-90|mynatal pn forte|mynatal fc|mynate 90 plus|vitamed prenatal formula|zitamin|preterna|vernate|vernate advanced|prenate 90|aminate|mission prenatal rx|niferex-pn|marnatal-f|prenate ultra|prenatal z advanced formula|prenatal plus|zenate prenatal|natalcare|prenatal plus with beta-carotene|prenatal rx|maternity plus beta carotene|equi-natal m|equi-natal rx|equinatal 90|equi-natal z|natalcare pic forte|natalcare pic|natalins|stuart prenatal with beta carotene|prenatal mr 90 fe|aminatal plus one|aminate with 90 mg iron|ultra natalcare|prenatal s|natafort|nestabs|nestabs cbf|vitafol pn|fem-natal|ami-natal plus one improved|aminatal plus new formula|prenatal plus with 27 mg iron|obegyn|mission prenatal|mission prenatal fa|mission prenatal hp|mynatal z|mynatal plus|mynatal ultracap|prenatal plus iron|prenatal 1 plus 1|natalcare plus|prenatal 1 plus 1|prenatal mtr with selenium|natalcare rx|prenavite fc|prenavite pc|chromagen ob|natatab cfe|natatab fa|vitelle nestabs otc|natachew|premesis rx|prenate advanced formula|precare conceive|citracal prenatal rx|advanced natalcare|nutrinate|nestabs rx|stuartnatal plus 3|strongstart|anemagen ob|ultra-natal|natalcare three|natatab rx|equi-natal care|inatal advance|inatal ultra|maternity vitamin low iron|ob-20|prenatabs cbf|prenatabs fa|prenatal rx low iron|vinate 90|vinate m|vinate ultra|prenate gt|ferrex pc forte|trinate|prenatabs rx|prenatal ad|prenatal 19|natalcare|primacare|prenatal h|duet|duet chewable|natalfirst|natelle|cenogen ultra|prenatal-u|nestabs fa|vinate gt|natafolic-pn|cal-nate|icar prenatal|prenate advance|novastart|novanatal|natacaps|o-cal prenatal|natalcare advanced-rf|vitafol-ob|duet dha|prenate elite|prenatabs obn|icare prenatal rx|vinatal 600|nutrispire|primacare one|prenafirst|natafolic-ob|vinate good start|vinate ii|vinate advanced|new advanced formula prenatal z|bright beginnings|prenatal rx 1|obtrex|marnatal-f plus|natalcare cfe 60|natelle prefer|optinate|select-ob|citracal prenataldha|natelle c|natelle-ez|ob complete|tandem ob|novastart|precare premier|neevo|maxinate|duet dha ec|citracal prenatal 90+dha|carenatal dha|vitafol-ob+dha|vinate az|vinatal forte|prenate dha|vinate az extra|citranatal rx|citranatal dha|citranatal 90 dha|preferaob|natelle plus with dha|verotin-gr|dualvit ob|verotin-by|tricare|tandem dha|vitaphil|vinate calcium|multifol plus|prenatal elite|primacare advantage|ob complete with dha|foltabs|folbecal|vitaphil aide|rightstep|combi rx|foltabs plus dha|viva dha|vinate ic|pruet dha|renate dha|renate dha extra|renate|citranatal assure|pruet dha ec|gesticare|gesticare dha|prenexa|ob natal one|edge ob|re ob 90 plus dha|vitaphil plus dha|vitaphil plus dha 90|re ob plus dha|trinatal rx 1|vinate one|complete-rf|advance care plus|complete natal dha|neevo dha|completenate|vitaspire|vinate c|prenate elite plus iron|vinate iii|prenacare|prenaplus|select-ob+dha|multinatal plus|folcaps care one|previte rx|ultimatecare one|se-natal 90|se-natal one|se-care|se-care conceive|vinate pn care|vinate care|foltabs 90 plus dha|concept dha|nata 29 ob|nata 29 prenatal|duet dha with ferrazone|concept ob|ultimatecare one nf|ultimatecare advance|tri rx|triadvance|folinatal plus b|gesticare dha dr|se-plete dha|seton et|seton et-ec|se-natal 19|se-natal 16|co natal fa|taron-prx plus dha|prefera ob plus dha|ob complete 400|obtrex dha|pnv select|multi-nate 30|multi-nate dha extra|multi-nate 30 dha|multi-nate dha|cavan one|natelle one|trimesis rx|natalcare glosstabs|pnv-dha|vinacal or|cavan ec dha plus|multi-nate 30 kit|citranatal b-calm|folcal dha|folivan-ec dha|folivan-prx dha|preque10|prenexa with dha|folivan-ob|taron-c dha|taron-ec calc dha pack|se-tan dha|duet dha complete|docosavit|femecal ob|vitanatal ob plus dha|pr natal 400 ec|pr natal 400|pr natal 430|tricare dha one|citranatal harmony|triveen-one|pr natal 440|prenate essential|folcaps omega 3|prefera ob-one|femecal ob plus dha|kolnatal dha|rovin-nv|rovin-nv dha|zatean-pn dha|zatean-pn|natelle one dha|prenexa with dha|zatean-pn plus|prenate plus|vol-nate|vol-tab rx|cavan-heme ob|triveen-prx rnf|venatal fa|pnv-dha plus|cavan-folate dha|neevodha|prenexa premier with dha|preferaob+dha|cavan-heme omega|duet dha balanced|folcal dha|elite ob 400|pnv-total|triveen ten|zatean-ch|taron-bc|cavan folate|infanate dha|vol-plus|vemavite prx 2|ob complete premier|ob complete one with dha|ob complete chewables|nexa select with dha|paire ob plus dha|nestabs dha|ezfe forte|vena-bal dha|vitafol-one|levomefolatepnv|theranatal complete|theranatal core nutrition|pnv-omega|venatal complete dha|prenaissance plus|prenatal 1|ob complete with dha|ob complete 400 with dha|prennaissance with dha|macnatal cn with dha|levomefolate dha|b-nexa|profe forte|purefe ob plus|preque 10|prenata|vitamedmd plus rx|reaphirm|bal-care dha|prenaissance next|prenaissance balance|prenatal low iron|relnate dha|vitamedmd one rx|vitamed md redichew rx|prenate mini with dha|natalvit|nutri-tab ob plus dha|nutri-tab ob|bal-care dha essential|hemenatal ob|hemenatal obdha|viva ct|virt-bal dha plus|vp-ggr-b6|vp-ch-pnv|nexa plus with dha|vitafol plus|b-nexa|prena1 plus|prena1|prena1 chew|pnv ob+dha|virt-pn|virt-pn dha|ob complete petite with dha|duetdha 400|duetdha 430|duetdha 400ec|duetdha 430ec|duetdha balanced|similac prenatal|vinate dha|nata komplete|classic prenatal|v-natal|vert-select dha|cavan-alpha|trinatal gt|trinatal ultra|v-natal dha|natalvirt ca|natalvirt 90|cornate-dha|ob complete petite|vp-heme|virt-pn plus|tl-care dha|mom's choice rx with dha|pnv-first dha|choice ob plus dha|vp-pnv-dha|pnv-ob with dha|prenatal plus low iron|pnv prenatal plus|ultimate ob dha|one daily combo pack|prenaissance dha|tricare prenatal compleat|vitafol ultra|vinacal b|natalvirt flt|expecta dha|prenate|prenate am|prenate enhance with dha|prenate restore|active ob dha|vitapearl with dha|prena1 pearl|theranatal plus|theranatal ovavite|theranatal lactation support|preplus|triveen-duo dha|nestabs abc|vp-heme ob|prenatal 19|vitafol nano|prenate star|prenate pixie|prenatal 19|prenatal 19|folet one with dha|folet dha|virt-nate|virt-vite gt|provida ob|pnv tabs 29-1|pretab|obstetrix ec|provida dha|focalgin 90 dha|focalgin ca|theranatal one dha|tristart dha|thrivite rx|vitafol fe plus|vitatrue plus dha|dothelle dha|enbrace hr|ob complete gold|mteryti|mteryti folic 5|vp-heme one|virt-nate dha|prena1 true plus dha|vitafol gummies with dha|baby|me|obstetrix one|theranatal lactation one|theranatal lactation complete|niferex|prenatal plusdha minicaps|chromagen|pnv prenatal|tricare prenatal|bump dha|tristart one|nestabs one|citranatal bloom dha|citranatal medley|citranatal bloom|prenatal multidha|c-nate dha|vil-rx|m-natal plus|azesco|centrum specialist|trinaz|vitafol strips|good sense prenatal|zalvit|one a day women's prenatal|pregenna|tricare prental dha one rx|materna|pramilet fa|stuartnatal plus|natalins rx|norlac rx|neo-forte|mynatal|zenate advanced formula|prenatal mr 90|o-cal-fa|equi-natal plus|pan ob forte|hi-nate 90|lactocal-f|maternity-90|prenazyme 1+1|pre-h-cal|femnatal|vynatal 1 plus 1|par-f|maternity|niferex pn forte|prenavite|mynatal pn|obnate 90|maternal 90|mynatal rx|precare|natarex|ternamar|aminatal plus|elemental iron-90|mynatal pn forte|mynatal fc|mynate 90 plus|vitamed prenatal formula|zitamin|preterna|vernate|vernate advanced|prenate 90|aminate|mission prenatal rx|niferex-pn|marnatal-f|prenate ultra|prenatal z advanced formula|prenatal plus|zenate prenatal|natalcare|prenatal plus with beta-carotene|prenatal rx|maternity plus beta carotene|equi-natal m|equi-natal rx|equinatal 90|equi-natal z|natalcare pic forte|natalcare pic|natalins|stuart prenatal with beta carotene|prenatal mr 90 fe|aminatal plus one|aminate with 90 mg iron|ultra natalcare|prenatal s|natafort|nestabs|nestabs cbf|vitafol pn|fem-natal|ami-natal plus one improved|aminatal plus new formula|prenatal plus with 27 mg iron|obegyn|mission prenatal|mission prenatal fa|mission prenatal hp|mynatal z|mynatal plus|mynatal ultracap|prenatal plus iron|prenatal 1 plus 1|natalcare plus|prenatal 1 plus 1 (low iron)|prenatal mtr with selenium|natalcare rx|prenavite fc|prenavite pc|chromagen ob|natatab cfe|natatab fa|vitelle nestabs otc|natachew|premesis rx|prenate advanced formula|precare conceive|citracal prenatal rx|advanced natalcare|nutrinate|nestabs rx|stuartnatal plus 3|strongstart|anemagen ob|ultra-natal|natalcare three|natatab rx|equi-natal care|inatal advance|inatal ultra|maternity vitamin low iron|ob-20|prenatabs cbf|prenatabs fa|prenatal rx low iron|vinate 90|vinate m|vinate ultra|prenate gt|ferrex pc forte|trinate|prenatabs rx|prenatal ad|prenatal 19 (obsolete)|natalcare(obsolete)|primacare|prenatal h|duet|duet chewable|natalfirst|natelle|cenogen ultra|prenatal-u|nestabs fa|vinate gt|natafolic-pn|cal-nate|icar prenatal|prenate advance|novastart (obsolete)|novanatal|natacaps|o-cal prenatal|natalcare advanced-rf|vitafol-ob|duet dha|prenate elite|prenatabs obn|icare prenatal rx|vinatal 600|nutrispire|primacare one|prenafirst|natafolic-ob|vinate good start|vinate ii (new formula)|vinate advanced (new formula)|new advanced formula prenatal z|bright beginnings|prenatal rx 1|obtrex|marnatal-f plus|natalcare cfe 60|natelle prefer|optinate|select-ob|citracal prenataldha|natelle c|natelle-ez|ob complete|tandem ob|novastart|precare premier|neevo|maxinate|duet dha ec|citracal prenatal 90+dha|carenatal dha|vitafol-ob+dha|vinate az|vinatal forte|prenate dha|vinate az extra|citranatal rx|citranatal dha|citranatal 90 dha|preferaob|natelle plus with dha|verotin-gr|dualvit ob|verotin-by|tricare|tandem dha|vitaphil|vinate calcium|multifol plus|prenatal elite|primacare advantage|ob complete with dha (obsolete)|foltabs|folbecal|vitaphil aide|rightstep|combi rx|foltabs plus dha|viva dha|vinate ic|pruet dha|renate dha|renate dha extra|renate|citranatal assure|pruet dha ec|gesticare|gesticare dha|prenexa|ob natal one|edge ob|re ob 90 plus dha|vitaphil plus dha|vitaphil plus dha 90|re ob plus dha|trinatal rx 1|vinate one|complete-rf|advance care plus|complete natal dha|neevo dha|completenate|vitaspire|vinate c|prenate elite plus iron|vinate iii|prenacare|prenaplus|select-ob+dha|multinatal plus|folcaps care one|previte rx|ultimatecare one|se-natal 90|se-natal one|se-care|se-care conceive|vinate pn care|vinate care|foltabs 90 plus dha|concept dha|nata 29 ob|nata 29 prenatal|duet dha with ferrazone|concept ob|ultimatecare one nf|ultimatecare advance|tri rx|triadvance|folinatal plus b|gesticare dha dr|se-plete dha|seton et|seton et-ec|se-natal 19|se-natal 16|co natal fa|taron-prx plus dha|prefera ob plus dha|ob complete 400|obtrex dha|pnv select|multi-nate 30|multi-nate dha extra|multi-nate 30 dha|multi-nate dha|cavan one|natelle one|trimesis rx|natalcare glosstabs|pnv-dha|vinacal or|cavan ec dha plus|multi-nate 30 kit|citranatal b-calm|folcal dha (obsolete)|folivan-ec dha|folivan-prx dha|preque10 (obsolete)|prenexa with dha|folivan-ob|taron-c dha|taron-ec calc dha pack|se-tan dha|duet dha complete|docosavit|femecal ob|vitanatal ob plus dha|pr natal 400 ec|pr natal 400|pr natal 430|tricare dha one|citranatal harmony|triveen-one|pr natal 440|prenate essential|folcaps omega 3|prefera ob-one|femecal ob plus dha|kolnatal dha|rovin-nv|rovin-nv dha|zatean-pn dha|zatean-pn|natelle one dha|prenexa with dha (obsolete)|zatean-pn plus|prenate plus|vol-nate|vol-tab rx|cavan-heme ob|triveen-prx rnf|venatal fa|pnv-dha plus|cavan-folate dha|neevodha|prenexa premier with dha|preferaob+dha|cavan-heme omega|duet dha balanced|folcal dha|elite ob 400|pnv-total|triveen ten|zatean-ch|taron-bc|cavan folate|infanate dha|vol-plus (obsolete)|vemavite prx 2|ob complete premier|ob complete one with dha|ob complete chewables|nexa select with dha|paire ob plus dha|nestabs dha|ezfe forte|vena-bal dha|vitafol-one|levomefolatepnv|theranatal complete|theranatal core nutrition|pnv-omega|venatal complete dha|prenaissance plus|prenatal 1|ob complete with dha|ob complete 400 with dha|prennaissance with dha|macnatal cn with dha|levomefolate dha|b-nexa (obsolete)|profe forte|purefe ob plus|preque 10|prenata|vitamedmd plus rx|reaphirm|bal-care dha|prenaissance next|prenaissance balance|prenatal low iron|relnate dha|vitamedmd one rx|vitamed md redichew rx|prenate mini with dha|natalvit|nutri-tab ob plus dha|nutri-tab ob|bal-care dha essential|hemenatal ob|hemenatal obdha|viva ct|virt-bal dha plus|vp-ggr-b6|vp-ch-pnv|nexa plus with dha|vitafol plus|b-nexa (obsoletea)|prena1 plus|prena1|prena1 chew|pnv ob+dha|virt-pn|virt-pn dha|ob complete petite with dha|duetdha 400|duetdha 430|duetdha 400ec|duetdha 430ec|duetdha balanced|similac prenatal|vinate dha|nata komplete|classic prenatal|v-natal|vert-select dha|cavan-alpha|trinatal gt|trinatal ultra|v-natal dha|natalvirt ca|natalvirt 90|cornate-dha|ob complete petite|vp-heme|virt-pn plus|tl-care dha|mom's choice rx with dha|pnv-first dha|choice ob plus dha|vp-pnv-dha|pnv-ob with dha|prenatal plus low iron|pnv prenatal plus|ultimate ob dha|one daily combo pack|prenaissance dha|tricare prenatal compleat|vitafol ultra|vinacal b|natalvirt flt|expecta dha|prenate|prenate am|prenate enhance with dha|prenate restore|active ob dha|vitapearl with dha|prena1 pearl|theranatal plus|theranatal ovavite|theranatal lactation support|preplus|triveen-duo dha|nestabs abc|vp-heme ob|prenatal 19 (obsolete)|vitafol nano|prenate star|prenate pixie|prenatal 19 (cypress)|prenatal 19 (nationwide)|folet one with dha|folet dha|virt-nate|virt-vite gt|provida ob|pnv tabs 29-1|pretab|obstetrix ec|provida dha|focalgin 90 dha|focalgin ca|theranatal one dha|tristart dha|thrivite rx|vitafol fe plus|vitatrue plus dha|dothelle dha|enbrace hr|ob complete gold|mteryti|mteryti folic 5|vp-heme one|virt-nate dha|prena1 true plus dha|vitafol gummies with dha|baby|me|obstetrix one|theranatal lactation one|theranatal lactation complete|niferex (prenatal)|prenatal plusdha minicaps|chromagen (prenatal)|pnv prenatal|tricare prenatal|bump dha|tristart one|nestabs one|citranatal bloom dha|citranatal medley|citranatal bloom|prenatal multidha|c-nate dha|vil-rx|m-natal plus|azesco|centrum specialist|trinaz|vitafol strips|good sense prenatal|zalvit|one a day women's prenatal|pregenna|tricare prental dha one rx,n,n,C0722767,,C0722767,
